179	247	248	231	1	1
180	249	250	251	1	1
181	252	217	253	1	1
182	254	255	256	1	1
183	248	232	231	1	1
184	240	257	230	1	1
185	258	259	260	1	1
186	142	217	229	1	1
187	261	262	263	1	1
188	264	265	266	1	1
189	243	242	267	1	1
190	151	220	221	1	1
191	266	268	269	1	1
192	230	257	270	1	1
193	271	272	268	1	1
194	273	274	275	1	1
195	270	257	276	1	1
196	277	278	279	1	1
197	280	281	282	1	1
198	283	284	285	1	1
199	266	248	247	1	1
200	212	211	286	1	1
201	287	238	237	1	1
202	288	289	290	1	1
203	246	277	244	1	1
204	263	262	285	1	1
205	291	292	64	1	1
206	269	248	266	1	1
207	282	281	293	1	1
208	226	235	224	1	1
209	285	262	283	1	1
210	294	295	296	1	1
211	297	298	286	1	1
212	265	299	300	1	1
213	301	255	254	1	1
214	254	219	218	1	1
215	287	302	242	1	1
216	255	237	239	1	1
217	303	304	305	1	1
218	303	91	304	1	1
219	267	306	243	1	1
220	307	295	294	1	1
221	257	308	276	1	1
222	309	306	267	1	1
223	310	311	240	1	1
224	253	217	216	1	1
225	224	235	234	1	1
226	227	235	228	1	1
227	21	4	312	1	1
228	266	265	268	1	1
229	268	300	271	1	1
230	313	314	315	1	1
231	283	245	284	1	1
232	236	235	227	1	1
233	64	292	316	1	1
234	222	220	151	1	1
235	317	265	264	1	1
236	246	245	318	1	1
237	319	320	321	1	1
238	322	323	324	1	1
239	325	326	327	1	1
240	284	245	244	1	1
241	328	329	330	1	1
242	331	305	332	1	1
243	292	333	316	1	1
244	326	334	327	1	1
245	237	302	287	1	1
246	331	335	305	1	1
247	268	272	269	1	1
248	336	250	249	1	1
249	337	338	339	1	1
250	212	298	340	1	1
251	233	232	224	1	1
252	305	304	332	1	1
253	341	177	179	1	1
254	342	343	344	1	1
255	345	306	309	1	1
256	346	347	343	1	1
257	348	349	350	1	1
258	351	352	353	1	1
259	290	289	354	1	1
260	324	320	319	1	1
261	287	242	241	1	1
262	343	347	344	1	1
263	355	356	357	1	1
264	358	359	360	1	1
265	361	338	337	1	1
266	362	335	331	1	1
267	363	364	365	1	1
268	366	367	368	1	1
269	369	370	371	1	1
270	309	372	345	1	1
271	373	203	374	1	1
272	375	350	376	1	1
273	377	350	375	1	1
274	378	203	373	1	1
275	379	380	381	1	1
276	382	383	384	1	1
277	385	386	387	1	1
278	388	228	226	1	1
279	351	389	352	1	1
280	390	391	392	1	1
281	300	259	258	1	1
282	393	394	395	1	1
283	396	397	29	1	1
284	398	399	263	1	1
285	400	401	402	1	1
286	403	404	405	1	1
287	398	281	280	1	1
288	406	407	408	1	1
289	409	410	411	1	1
290	412	22	413	1	1
291	405	404	414	1	1
292	415	416	417	1	1
293	215	223	418	1	1
294	419	420	421	1	1
295	381	422	423	1	1
296	375	424	377	1	1
297	324	319	322	1	1
298	425	426	427	1	1
299	312	4	428	1	1
300	429	430	431	1	1
301	431	432	429	1	1
302	433	434	435	1	1
303	436	382	437	1	1
304	228	235	226	1	1
305	350	349	376	1	1
306	400	402	438	1	1
307	438	439	400	1	1
308	440	441	442	1	1
309	443	444	445	1	1
310	446	447	448	1	1
311	256	255	449	1	1
312	450	314	313	1	1
313	451	343	342	1	1
314	349	382	436	1	1
315	280	399	398	1	1
316	318	245	452	1	1
317	227	217	252	1	1
318	453	454	455	1	1
319	224	232	225	1	1
320	456	447	446	1	1
321	457	341	179	1	1
322	458	175	459	1	1
323	460	461	462	1	1
324	463	374	464	1	1
325	465	466	210	1	1
326	467	424	468	1	1
327	469	470	132	1	1
328	429	432	471	1	1
329	251	250	338	1	1
330	472	473	474	1	1
331	330	329	475	1	1
332	476	477	478	1	1
333	479	480	481	1	1
334	427	426	482	1	1
335	421	420	310	1	1
336	464	374	483	1	1
337	371	484	369	1	1
338	365	364	336	1	1
339	485	486	487	1	1
340	488	489	490	1	1
341	276	308	371	1	1
342	323	491	477	1	1
343	430	477	431	1	1
344	360	359	492	1	1
345	420	311	310	1	1
346	493	494	495	1	1
347	496	497	498	1	1
348	322	491	323	1	1
349	468	424	375	1	1
350	400	439	499	1	1
351	500	501	502	1	1
352	324	323	503	1	1
353	445	444	490	1	1
354	293	273	282	1	1
355	504	505	506	1	1
356	507	508	509	1	1
357	510	511	512	1	1
358	513	514	515	1	1
359	516	517	518	1	1
360	158	519	520	1	1
361	431	477	476	1	1
362	449	255	239	1	1
363	286	298	212	1	1
364	357	356	426	1	1
365	521	522	523	1	1
366	490	524	488	1	1
367	502	501	525	1	1
368	526	19	527	1	1
369	528	190	27	1	1
370	379	381	423	1	1
371	372	529	530	1	1
372	531	532	533	1	1
373	534	524	535	1	1
374	471	432	536	1	1
375	348	350	537	1	1
376	423	422	538	1	1
377	539	335	362	1	1
378	352	389	540	1	1
379	541	294	442	1	1
380	294	296	542	1	1
381	499	439	543	1	1
382	544	545	546	1	1
383	524	547	535	1	1
384	548	549	550	1	1
385	551	552	409	1	1
386	553	397	396	1	1
387	554	555	556	1	1
388	213	315	557	1	1
389	437	382	384	1	1
390	512	511	558	1	1
391	260	259	320	1	1
392	559	228	388	1	1
393	560	394	393	1	1
394	561	562	563	1	1
395	371	370	564	1	1
396	425	357	426	1	1
397	490	489	565	1	1
398	566	567	568	1	1
399	569	570	571	1	1
400	506	505	572	1	1
401	573	272	271	1	1
402	226	225	574	1	1
403	575	191	378	1	1
404	576	577	578	1	1
405	541	307	294	1	1
406	509	372	507	1	1
407	240	311	257	1	1
408	293	274	273	1	1
409	370	579	439	1	1
410	246	278	277	1	1
411	300	299	259	1	1
412	580	420	419	1	1
413	581	582	583	1	1
414	584	190	528	1	1
415	345	372	509	1	1
416	585	289	288	1	1
417	586	33	35	1	1
418	411	410	586	1	1
419	195	587	415	1	1
420	372	530	507	1	1
421	588	589	590	1	1
422	407	455	408	1	1
423	417	416	591	1	1
424	253	216	592	1	1
425	593	22	412	1	1
426	594	595	596	1	1
427	479	532	480	1	1
428	504	597	598	1	1
429	375	376	167	1	1
430	599	86	600	1	1
431	402	401	445	1	1
432	601	602	603	1	1
433	348	382	349	1	1
434	604	510	605	1	1
435	606	19	526	1	1
436	599	600	607	1	1
437	353	352	608	1	1
438	609	610	611	1	1
439	554	612	613	1	1
440	263	399	261	1	1
441	614	615	616	1	1
442	617	406	618	1	1
443	296	295	619	1	1
444	310	240	557	1	1
445	609	620	621	1	1
446	268	265	300	1	1
447	621	620	622	1	1
448	623	624	625	1	1
449	626	627	628	1	1
450	439	579	543	1	1
451	629	518	630	1	1
452	369	484	631	1	1
453	632	497	496	1	1
454	633	634	571	1	1
455	428	4	3	1	1
456	621	610	609	1	1
457	309	529	372	1	1
458	635	636	637	1	1
459	183	156	638	1	1
460	639	640	641	1	1
461	642	239	643	1	1
462	644	645	646	1	1
463	483	374	647	1	1
464	648	649	650	1	1
465	651	284	244	1	1
466	467	468	0	1	1
467	414	652	653	1	1
468	442	441	654	1	1
469	428	3	171	1	1
470	655	295	307	1	1
471	349	436	656	1	1
472	351	657	389	1	1
473	658	234	236	1	1
474	659	660	661	1	1
475	569	571	662	1	1
476	663	422	381	1	1
477	369	579	370	1	1
478	664	665	222	1	1
479	503	430	666	1	1
480	667	668	669	1	1
481	670	671	672	1	1
482	301	237	255	1	1
483	673	671	670	1	1
484	457	179	674	1	1
485	675	65	676	1	1
486	5	677	678	1	1
487	679	106	680	1	1
488	458	459	681	1	1
489	477	491	478	1	1
490	682	392	683	1	1
491	684	471	536	1	1
492	685	686	451	1	1
493	687	688	689	1	1
494	690	691	692	1	1
495	693	599	645	1	1
496	613	612	578	1	1
497	353	608	693	1	1
498	355	694	695	1	1
499	547	444	696	1	1
500	697	698	699	1	1
501	337	253	592	1	1
502	700	481	701	1	1
503	616	615	702	1	1
504	395	394	460	1	1
505	617	407	406	1	1
506	642	449	239	1	1
507	618	412	703	1	1
508	618	406	704	1	1
509	705	238	287	1	1
510	644	353	645	1	1
511	706	707	708	1	1
512	689	688	539	1	1
513	440	442	542	1	1
514	557	466	465	1	1
515	709	710	540	1	1
516	711	501	500	1	1
517	503	323	430	1	1
518	508	712	509	1	1
519	430	323	477	1	1
520	598	597	713	1	1
521	515	514	714	1	1
522	715	716	515	1	1
523	488	524	534	1	1
524	344	545	544	1	1
525	717	718	719	1	1
526	572	720	721	1	1
527	722	351	644	1	1
528	723	706	708	1	1
529	421	310	465	1	1
530	724	441	440	1	1
531	374	203	647	1	1
532	704	405	593	1	1
533	533	532	479	1	1
534	414	404	725	1	1
535	315	466	557	1	1
536	362	575	378	1	1
537	639	726	640	1	1
538	727	728	379	1	1
539	726	555	554	1	1
540	729	563	261	1	1
541	507	530	730	1	1
542	731	522	521	1	1
543	732	479	700	1	1
544	733	734	735	1	1
545	736	579	369	1	1
546	737	514	655	1	1
547	682	683	715	1	1
548	719	567	566	1	1
549	718	567	719	1	1
550	738	422	663	1	1
551	722	657	351	1	1
552	646	619	739	1	1
553	740	354	741	1	1
554	742	553	743	1	1
555	744	489	488	1	1
556	525	745	746	1	1
557	435	434	745	1	1
558	747	68	748	1	1
559	405	749	593	1	1
560	256	449	750	1	1
561	751	589	588	1	1
562	752	50	196	1	1
563	753	532	531	1	1
564	392	577	576	1	1
565	754	755	756	1	1
566	757	758	755	1	1
567	107	759	758	1	1
568	608	352	710	1	1
569	760	761	762	1	1
570	290	391	390	1	1
571	763	341	457	1	1
572	764	450	765	1	1
573	766	767	768	1	1
574	769	175	458	1	1
575	57	209	770	1	1
576	771	177	341	1	1
577	669	772	773	1	1
578	774	712	508	1	1
579	603	602	775	1	1
580	776	777	713	1	1
581	777	778	713	1	1
582	563	262	261	1	1
583	736	779	453	1	1
584	780	781	782	1	1
585	702	783	784	1	1
586	631	785	779	1	1
587	786	617	643	1	1
588	787	788	785	1	1
589	789	790	791	1	1
590	738	488	534	1	1
591	792	793	794	1	1
592	377	795	496	1	1
593	366	368	584	1	1
594	796	270	745	1	1
595	797	467	606	1	1
596	798	799	800	1	1
597	801	441	724	1	1
598	526	573	802	1	1
599	482	803	804	1	1
600	381	380	500	1	1
601	469	132	9	1	1
602	363	365	452	1	1
603	805	806	807	1	1
604	205	808	809	1	1
605	110	810	811	1	1
606	623	812	813	1	1
607	658	561	814	1	1
608	729	261	815	1	1
609	816	478	817	1	1
610	818	508	507	1	1
611	630	819	629	1	1
612	820	733	735	1	1
613	821	791	733	1	1
614	460	790	789	1	1
615	822	594	823	1	1
616	795	632	496	1	1
617	540	389	823	1	1
618	689	539	463	1	1
619	20	19	606	1	1
620	556	612	554	1	1
621	696	444	443	1	1
622	645	599	607	1	1
623	467	0	20	1	1
624	578	577	613	1	1
625	824	541	654	1	1
626	522	590	523	1	1
627	291	64	63	1	1
628	698	825	826	1	1
629	153	15	559	1	1
630	53	52	827	1	1
631	213	215	315	1	1
632	445	490	565	1	1
633	598	828	829	1	1
634	548	830	549	1	1
635	697	699	602	1	1
636	831	832	833	1	1
637	834	450	635	1	1
638	678	677	835	1	1
639	836	767	88	1	1
640	837	209	183	1	1
641	317	299	265	1	1
642	838	839	840	1	1
643	661	660	841	1	1
644	841	842	843	1	1
645	844	845	784	1	1
646	778	598	713	1	1
647	700	701	546	1	1
648	737	655	516	1	1
649	631	787	785	1	1
650	701	719	566	1	1
651	787	580	788	1	1
652	846	550	847	1	1
653	848	717	719	1	1
654	849	386	385	1	1
655	550	850	538	1	1
656	851	852	560	1	1
657	853	423	538	1	1
658	270	435	745	1	1
659	802	486	485	1	1
660	801	463	464	1	1
661	854	855	687	1	1
662	440	856	857	1	1
663	594	858	859	1	1
664	860	272	573	1	1
665	861	862	860	1	1
666	859	863	709	1	1
667	864	865	855	1	1
668	747	866	397	1	1
669	312	867	750	1	1
670	276	564	435	1	1
671	368	367	868	1	1
672	556	555	751	1	1
673	445	401	443	1	1
674	751	555	589	1	1
675	848	481	869	1	1
676	870	871	872	1	1
677	291	154	873	1	1
678	276	371	564	1	1
679	565	434	433	1	1
680	865	303	874	1	1
681	759	100	875	1	1
682	819	828	778	1	1
683	876	649	648	1	1
684	877	878	879	1	1
685	880	5	678	1	1
686	881	92	882	1	1
687	883	62	884	1	1
688	339	885	886	1	1
689	814	563	729	1	1
690	887	264	247	1	1
691	888	889	890	1	1
692	891	508	818	1	1
693	730	530	844	1	1
694	569	395	789	1	1
695	892	793	792	1	1
696	342	344	544	1	1
697	893	615	614	1	1
698	851	894	754	1	1
699	644	351	353	1	1
700	742	747	553	1	1
701	799	654	800	1	1
702	368	873	584	1	1
703	664	222	895	1	1
704	896	897	870	1	1
705	871	285	872	1	1
706	897	692	870	1	1
707	897	898	692	1	1
708	897	355	898	1	1
709	353	693	645	1	1
710	396	29	31	1	1
711	388	226	574	1	1
712	331	8	575	1	1
713	541	442	654	1	1
714	899	900	901	1	1
715	428	171	221	1	1
716	839	761	760	1	1
717	363	452	562	1	1
718	518	517	630	1	1
719	902	903	904	1	1
720	885	905	886	1	1
721	814	729	233	1	1
722	561	563	814	1	1
723	729	815	231	1	1
724	815	887	247	1	1
725	906	275	626	1	1
726	275	627	626	1	1
727	907	491	322	1	1
728	908	909	910	1	1
729	499	543	775	1	1
730	543	911	603	1	1
731	731	912	913	1	1
732	735	734	914	1	1
733	844	530	845	1	1
734	915	916	601	1	1
735	546	545	917	1	1
736	918	616	702	1	1
737	568	551	919	1	1
738	662	133	393	1	1
739	920	560	393	1	1
740	561	905	363	1	1
741	921	705	922	1	1
742	239	238	643	1	1
743	498	923	924	1	1
744	498	497	923	1	1
745	743	894	925	1	1
746	567	552	551	1	1
747	686	926	451	1	1
748	927	309	267	1	1
749	421	928	929	1	1
750	929	367	366	1	1
751	708	510	604	1	1
752	510	512	605	1	1
753	798	800	464	1	1
754	801	724	689	1	1
755	539	373	463	1	1
756	724	857	687	1	1
757	467	20	606	1	1
758	848	930	717	1	1
759	482	426	803	1	1
760	651	244	804	1	1
761	691	931	692	1	1
762	898	932	690	1	1
763	362	378	373	1	1
764	622	620	933	1	1
765	754	934	757	1	1
766	868	935	936	1	1
767	291	63	154	1	1
768	165	827	937	1	1
769	387	386	327	1	1
770	938	59	388	1	1
771	229	228	559	1	1
772	748	146	866	1	1
773	562	262	563	1	1
774	511	828	819	1	1
775	337	339	253	1	1
776	939	321	940	1	1
777	941	499	942	1	1
778	941	400	499	1	1
779	543	603	775	1	1
780	543	579	911	1	1
781	943	944	912	1	1
782	911	579	736	1	1
783	945	737	946	1	1
784	947	602	601	1	1
785	845	529	918	1	1
786	715	683	716	1	1
787	631	484	787	1	1
788	701	481	848	1	1
789	787	948	580	1	1
790	472	474	788	1	1
791	366	949	950	1	1
792	921	238	705	1	1
793	617	642	643	1	1
794	703	449	642	1	1
795	951	706	723	1	1
796	823	389	952	1	1
797	723	708	953	1	1
798	795	487	632	1	1
799	487	954	632	1	1
800	421	465	928	1	1
801	797	424	467	1	1
802	801	689	463	1	1
803	373	374	463	1	1
804	855	688	687	1	1
805	955	956	856	1	1
806	344	347	900	1	1
807	685	586	957	1	1
808	957	97	686	1	1
809	854	115	864	1	1
810	865	874	855	1	1
811	958	448	959	1	1
812	448	447	960	1	1
813	482	961	446	1	1
814	961	279	456	1	1
815	897	356	355	1	1
816	528	47	962	1	1
817	558	819	630	1	1
818	406	408	403	1	1
819	759	963	758	1	1
820	468	375	167	1	1
821	905	364	363	1	1
822	365	336	964	1	1
823	965	966	964	1	1
824	660	967	968	1	1
825	545	900	899	1	1
826	969	970	971	1	1
827	697	602	947	1	1
828	972	973	974	1	1
829	975	976	977	1	1
830	978	979	161	1	1
831	980	56	981	1	1
832	113	982	983	1	1
833	984	84	985	1	1
834	184	986	987	1	1
835	988	989	990	1	1
836	623	625	991	1	1
837	906	939	940	1	1
838	889	773	890	1	1
839	773	772	890	1	1
840	992	908	993	1	1
841	910	909	994	1	1
842	995	996	838	1	1
843	997	998	999	1	1
844	1000	712	774	1	1
845	891	818	1001	1	1
846	841	1002	1003	1	1
847	944	536	912	1	1
848	641	640	776	1	1
849	737	516	946	1	1
850	736	631	779	1	1
851	918	892	616	1	1
852	395	460	789	1	1
853	1004	1005	1006	1	1
854	927	1007	892	1	1
855	568	342	544	1	1
856	919	451	342	1	1
857	944	597	504	1	1
858	572	951	720	1	1
859	723	1008	1009	1	1
860	594	859	823	1	1
861	705	287	241	1	1
862	704	593	412	1	1
863	645	607	646	1	1
864	724	440	857	1	1
865	345	509	1006	1	1
866	704	406	403	1	1
867	749	72	593	1	1
868	380	711	500	1	1
869	414	725	652	1	1
870	469	9	1010	1	1
871	574	225	1011	1	1
872	669	668	772	1	1
873	590	589	523	1	1
874	358	360	1012	1	1
875	1013	668	667	1	1
876	185	165	937	1	1
877	409	552	963	1	1
878	1014	1015	1016	1	1
879	489	434	565	1	1
880	970	1017	973	1	1
881	1018	806	1019	1	1
882	1020	1021	1022	1	1
883	877	973	878	1	1
884	976	493	977	1	1
885	834	635	637	1	1
886	1023	286	764	1	1
887	1024	808	1025	1	1
888	835	677	979	1	1
889	56	49	981	1	1
890	1026	164	1027	1	1
891	1028	810	112	1	1
892	881	982	92	1	1
893	836	88	1029	1	1
894	1030	116	766	1	1
895	1031	812	194	1	1
896	883	986	62	1	1
897	1032	169	184	1	1
898	989	1033	990	1	1
899	837	183	638	1	1
900	1034	1035	13	1	1
901	840	839	1036	1	1
902	1036	760	1037	1	1
903	816	1038	1039	1	1
904	997	1040	998	1	1
905	774	508	891	1	1
906	1041	1042	1043	1	1
907	1044	531	1001	1	1
908	841	660	842	1	1
909	1045	1046	1047	1	1
910	1048	941	1049	1	1
911	913	432	431	1	1
912	945	714	737	1	1
913	845	702	784	1	1
914	1050	715	714	1	1
915	715	515	714	1	1
916	615	783	702	1	1
917	918	529	927	1	1
918	1051	1052	1053	1	1
919	1054	722	513	1	1
920	550	538	847	1	1
921	794	301	254	1	1
922	644	646	739	1	1
923	412	413	703	1	1
924	705	241	1055	1	1
925	927	529	309	1	1
926	663	502	744	1	1
927	742	68	747	1	1
928	1056	1057	1058	1	1
929	525	1059	796	1	1
930	1005	345	1006	1	1
931	527	520	860	1	1
932	858	863	859	1	1
933	867	256	750	1	1
934	241	243	1060	1	1
935	428	221	867	1	1
936	331	332	8	1	1
937	933	761	622	1	1
938	762	761	933	1	1
939	754	757	755	1	1
940	222	150	895	1	1
941	1061	248	269	1	1
942	591	783	615	1	1
943	778	828	598	1	1
944	1052	1062	762	1	1
945	697	825	698	1	1
946	1063	1064	1065	1	1
947	161	182	1066	1	1
948	11	624	1067	1	1
949	628	888	907	1	1
950	890	816	817	1	1
951	908	1068	993	1	1
952	1068	1069	993	1	1
953	994	995	838	1	1
954	838	996	839	1	1
955	816	1039	478	1	1
956	1037	1062	1070	1	1
957	1040	1000	998	1	1
958	1071	712	1000	1	1
959	909	1072	994	1	1
960	891	1043	1073	1	1
961	1001	1041	1043	1	1
962	818	1044	1001	1	1
963	1039	1074	476	1	1
964	1074	913	476	1	1
965	1046	1075	1047	1	1
966	912	432	913	1	1
967	914	734	753	1	1
968	732	917	1045	1	1
969	776	640	1076	1	1
970	1077	945	946	1	1
971	786	921	916	1	1
972	1078	535	1079	1	1
973	845	918	702	1	1
974	1050	1080	1081	1	1
975	820	821	733	1	1
976	716	1082	1083	1	1
977	821	1084	791	1	1
978	792	794	1085	1	1
979	572	721	684	1	1
980	1058	1057	1086	1	1
981	1087	1088	1089	1	1
982	920	925	560	1	1
983	925	894	851	1	1
984	851	754	756	1	1
985	797	485	487	1	1
986	746	489	744	1	1
987	525	796	745	1	1
988	288	1090	1091	1	1
989	509	712	1006	1	1
990	1092	1093	1088	1	1
991	527	19	71	1	1
992	664	895	752	1	1
993	1093	576	578	1	1
994	1094	609	826	1	1
995	195	415	1095	1	1
996	871	398	263	1	1
997	362	331	575	1	1
998	180	191	575	1	1
999	718	552	567	1	1
1000	288	290	1090	1	1
1001	608	82	693	1	1
1002	15	229	559	1	1
1003	1096	783	591	1	1
1004	726	554	1097	1	1
1005	1098	1099	1100	1	1
1006	1098	493	1099	1	1
1007	1101	316	1102	1	1
1008	1103	48	131	1	1
1009	1103	49	48	1	1
1010	1104	147	1105	1	1
1011	1106	76	1107	1	1
1012	1108	89	1109	1	1
1013	1110	2	1111	1	1
1014	1110	1033	2	1	1
1015	1112	1113	1114	1	1
1016	1115	333	935	1	1
1017	888	890	817	1	1
1018	478	491	817	1	1
1019	1116	1069	1068	1	1
1020	840	1036	1116	1	1
1021	1000	774	1117	1	1
1022	994	1118	995	1	1
1023	1073	650	1117	1	1
1024	1051	1004	1071	1	1
1025	774	891	1073	1	1
1026	1118	1072	659	1	1
1027	1039	1038	1119	1	1
1028	753	531	1044	1	1
1029	841	843	1002	1	1
1030	1041	533	1120	1	1
1031	1047	673	1042	1	1
1032	842	1121	1122	1	1
1033	547	696	1122	1	1
1034	1121	780	1079	1	1
1035	776	1076	777	1	1
1036	629	778	777	1	1
1037	1076	1077	1123	1	1
1038	1124	1080	1077	1	1
1039	479	481	700	1	1
1040	922	947	916	1	1
1041	780	1078	1079	1	1
1042	1050	1081	682	1	1
1043	786	643	921	1	1
1044	1054	513	515	1	1
1045	1084	569	789	1	1
1046	1085	1125	614	1	1
1047	726	1097	1124	1	1
1048	740	741	822	1	1
1049	1087	1092	1088	1	1
1050	1087	1126	1092	1	1
1051	797	606	485	1	1
1052	526	527	573	1	1
1053	520	861	860	1	1
1054	859	709	540	1	1
1055	1092	1127	1093	1	1
1056	896	870	872	1	1
1057	861	1128	1011	1	1
1058	1061	269	862	1	1
1059	598	829	504	1	1
1060	1012	387	1129	1	1
1061	1013	1130	668	1	1
1062	1131	1132	1057	1	1
1063	611	610	1133	1	1
1064	1018	1019	1134	1	1
1065	1135	805	807	1	1
1066	1136	1063	1065	1	1
1067	1137	972	974	1	1
1068	1023	764	765	1	1
1069	1138	1115	1139	1	1
1070	1024	1025	1140	1	1
1071	1141	205	809	1	1
1072	978	161	1066	1	1
1073	1142	170	1143	1	1
1074	1144	51	1145	1	1
1075	1146	74	1147	1	1
1076	1028	112	1148	1	1
1077	1149	110	811	1	1
1078	1150	98	1151	1	1
1079	1152	113	983	1	1
1080	1030	766	768	1	1
1081	1153	78	1154	1	1
1082	1031	194	1155	1	1
1083	1156	623	813	1	1
1084	1157	11	1067	1	1
1085	1032	184	987	1	1
1086	1158	57	770	1	1
1087	1034	13	1159	1	1
1088	623	991	812	1	1
1089	264	266	247	1	1
1090	888	1160	889	1	1
1091	889	992	773	1	1
1092	889	1160	1161	1	1
1093	992	993	773	1	1
1094	908	910	1068	1	1
1095	910	994	838	1	1
1096	1036	1162	1116	1	1
1097	1162	1163	1116	1	1
1098	1036	1037	1162	1	1
1099	1036	839	760	1	1
1100	1164	1132	1162	1	1
1101	1165	1166	1164	1	1
1102	1070	999	1165	1	1
1103	999	876	1165	1	1
1104	1165	876	1167	1	1
1105	999	649	876	1	1
1106	994	1072	1118	1	1
1107	1118	1168	995	1	1
1108	1006	712	1071	1	1
1109	661	841	1003	1	1
1110	913	431	476	1	1
1111	1120	533	732	1	1
1112	1049	1133	1169	1	1
1113	1133	1170	1169	1	1
1114	731	521	943	1	1
1115	521	641	1171	1	1
1116	521	523	641	1	1
1117	776	713	1171	1	1
1118	713	597	1171	1	1
1119	1076	1123	777	1	1
1120	1077	946	1123	1	1
1121	492	781	780	1	1
1122	1050	682	715	1	1
1123	1084	789	791	1	1
1124	1051	1053	1172	1	1
1125	1172	902	1004	1	1
1126	948	420	580	1	1
1127	847	738	534	1	1
1128	1007	793	892	1	1
